cluster_id	cluster_size_expanded	term	p	overlap_k	term_size_expanded	term_size_original	universe_expanded	n_tissues	overlap_AC	overlap_DLPFC	overlap_PCGBA23	overlap_genes	fdr	significant	neglog10_p	neglog10_fdr	pathway_id	pathway_num	pathway_name	category_level1	category_level2
693	489	KEGG_hsa04066	0.5182575617170776	3	291	97	51873	3	3	0	0	ENSG00000058404(AC),ENSG00000070808(AC),ENSG00000126583(AC)	0.7367584830084969	False	0.2854543525470924	0.1326748549994887	hsa04066	4066	HIF-1 signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
693	489	KEGG_hsa05200	0.5208120310922133	13	1362	454	51873	3	11	1	1	ENSG00000058404(AC),ENSG00000070808(AC),ENSG00000077092(AC),ENSG00000126583(AC),ENSG00000126767(AC),ENSG00000138675(DLPFC),ENSG00000164683(AC),ENSG00000168243(AC),ENSG00000169884(AC),ENSG00000173175(AC),ENSG00000187323(AC),ENSG00000196730(AC),ENSG00000196730(PCGBA23)	0.7367584830084969	False	0.2833189918426905	0.1326748549994887	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
11	465	KEGG_hsa04360	0.7105079900511264	4	537	179	51873	3	4	0	0	ENSG00000128340(AC),ENSG00000150093(AC),ENSG00000197943(AC),ENSG00000243364(AC)	0.7368231007937607	False	0.1484310338299625	0.1326367666467306	hsa04360	4360	Axon guidance - Homo sapiens (human)	Organismal Systems	Development and regeneration
31	614	KEGG_hsa04020	0.6281904189889864	7	636	212	51873	3	4	2	1	ENSG00000006638(AC),ENSG00000112715(DLPFC),ENSG00000122420(AC),ENSG00000166148(AC),ENSG00000170214(AC),ENSG00000176170(DLPFC),ENSG00000176170(PCGBA23)	0.7368619011474583	False	0.201908691643253	0.1326138977439617	hsa04020	4020	Calcium signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
31	614	KEGG_hsa04726	0.6287888223124978	3	273	91	51873	3	1	1	1	ENSG00000105499(PCGBA23),ENSG00000133703(AC),ENSG00000242616(DLPFC)	0.7368619011474583	False	0.2014951871517746	0.1326138977439617	hsa04726	4726	Serotonergic synapse - Homo sapiens (human)	Organismal Systems	Nervous system
11	465	KEGG_hsa04110	0.7143292756526132	3	411	137	51873	3	2	1	0	ENSG00000105329(AC),ENSG00000139687(AC),ENSG00000139687(DLPFC)	0.7368870422521694	False	0.1461015506400612	0.1325990802364141	hsa04110	4110	Cell cycle - Homo sapiens (human)	Cellular Processes	Cell growth and death
495	244	KEGG_hsa01100	0.6802282881092157	17	3942	1314	51873	3	5	4	8	ENSG00000072210(PCGBA23),ENSG00000100564(DLPFC),ENSG00000105552(AC),ENSG00000111144(PCGBA23),ENSG00000132793(AC),ENSG00000139624(PCGBA23),ENSG00000143393(PCGBA23),ENSG00000147548(AC),ENSG00000153395(AC),ENSG00000153395(DLPFC),ENSG00000153395(PCGBA23),ENSG00000159063(DLPFC),ENSG00000168393(PCGBA23),ENSG00000174915(PCGBA23),ENSG00000176387(DLPFC),ENSG00000187531(AC),ENSG00000196139(PCGBA23)	0.7369139787849835	False	0.1673453113708336	0.1325832051116217	hsa01100	1100	Metabolic pathways - Homo sapiens (human)	Metabolism	Global and overview maps
795	316	KEGG_hsa05167	0.5654289279644968	3	483	161	51873	3	0	0	3	ENSG00000101412(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23)	0.736935488571053	False	0.247621976295786	0.1325705286726713	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
795	316	KEGG_hsa05016	0.5787858579777936	5	837	279	51873	3	0	2	3	ENSG00000166847(DLPFC),ENSG00000166847(PCGBA23),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.2374820889511356	0.1325705286726713	hsa05016	5016	Huntington disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa03010	0.5861225793467308	3	498	166	51873	3	1	2	0	ENSG00000175581(AC),ENSG00000180992(DLPFC),ENSG00000239789(DLPFC)	0.736935488571053	False	0.2320115478611612	0.1325705286726713	hsa03010	3010	Ribosome - Homo sapiens (human)	Genetic Information Processing	Translation
795	316	KEGG_hsa04151	0.6006892028329652	5	858	286	51873	3	1	0	4	ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000154001(PCGBA23),ENSG00000167965(AC),ENSG00000167965(PCGBA23)	0.736935488571053	False	0.2213501742657395	0.1325705286726713	hsa04151	4151	PI3K-Akt signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
795	316	KEGG_hsa05132	0.6039657034665672	4	687	229	51873	3	1	1	2	ENSG00000117020(PCGBA23),ENSG00000166847(DLPFC),ENSG00000166847(PCGBA23),ENSG00000264364(AC)	0.736935488571053	False	0.2189877223360121	0.1325705286726713	hsa05132	5132	Salmonella infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
795	316	KEGG_hsa05010	0.6157223335256723	6	1047	349	51873	3	0	2	4	ENSG00000104290(DLPFC),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.2106150933614962	0.1325705286726713	hsa05010	5010	Alzheimer disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa05170	0.6293835447294851	3	531	177	51873	3	1	0	2	ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000149554(AC)	0.736935488571053	False	0.2010846159296367	0.1325705286726713	hsa05170	5170	Human immunodeficiency virus 1 infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
795	316	KEGG_hsa05012	0.646970674679188	4	726	242	51873	3	1	1	2	ENSG00000116688(AC),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.1891154042055554	0.1325705286726713	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa05020	0.646970674679188	4	726	242	51873	3	0	1	3	ENSG00000145675(PCGBA23),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.1891154042055554	0.1325705286726713	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa04024	0.6479901629516158	3	546	182	51873	3	0	0	3	ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000178394(PCGBA23)	0.736935488571053	False	0.1884315870433865	0.1325705286726713	hsa04024	4024	cAMP signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
795	316	KEGG_hsa05415	0.6588325395978998	3	555	185	51873	3	0	0	3	ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.181224959261204	0.1325705286726713	hsa05415	5415	Diabetic cardiomyopathy - Homo sapiens (human)	Human Diseases	Cardiovascular disease
795	316	KEGG_hsa05163	0.6694329692490917	3	564	188	51873	3	0	0	3	ENSG00000101412(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23)	0.736935488571053	False	0.1742929026589094	0.1325705286726713	hsa05163	5163	Human cytomegalovirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
795	316	KEGG_hsa05022	0.675039770378498	7	1293	431	51873	3	1	3	3	ENSG00000104290(DLPFC),ENSG00000116688(AC),ENSG00000166847(DLPFC),ENSG00000166847(PCGBA23),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.736935488571053	False	0.1706706396917631	0.1325705286726713	hsa05022	5022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa04015	0.6763654484145281	3	570	190	51873	3	0	0	3	ENSG00000102981(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23)	0.736935488571053	False	0.1698185860923007	0.1325705286726713	hsa04015	4015	Rap1 signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
121	519	KEGG_hsa04926	0.6609037019463985	3	339	113	51873	3	2	0	1	ENSG00000102882(PCGBA23),ENSG00000121879(AC),ENSG00000137486(AC)	0.7371618214017521	False	0.1798618154916664	0.1324371655635283	hsa04926	4926	Relaxin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system
119	451	KEGG_hsa05135	0.6504064618053952	3	384	128	51873	3	2	1	0	ENSG00000065243(AC),ENSG00000105221(DLPFC),ENSG00000136869(AC)	0.7374035044672633	False	0.1868151526653939	0.1322948027657337	hsa05135	5135	Yersinia infection - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
119	451	KEGG_hsa05164	0.6555645295110146	3	387	129	51873	3	2	1	0	ENSG00000105221(DLPFC),ENSG00000136869(AC),ENSG00000154229(AC)	0.7385473813478519	False	0.1833845527439682	0.1316216373894969	hsa05164	5164	Influenza A - Homo sapiens (human)	Human Diseases	Infectious disease: viral
97	262	KEGG_hsa05012	0.7116587640388585	3	726	242	51873	3	0	0	3	ENSG00000123104(PCGBA23),ENSG00000197442(PCGBA23),ENSG00000204370(PCGBA23)	0.7386837803947646	False	0.1477281979628894	0.1315414368696142	hsa05012	5012	Parkinson disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
86	400	KEGG_hsa04020	0.7240637000108932	4	636	212	51873	3	1	2	1	ENSG00000077782(DLPFC),ENSG00000108179(AC),ENSG00000128052(PCGBA23),ENSG00000151617(DLPFC)	0.7389417212439937	False	0.1402232247610192	0.1313898121331822	hsa04020	4020	Calcium signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
807	379	KEGG_hsa05207	0.6266901078718876	3	441	147	51873	3	0	2	1	ENSG00000101204(DLPFC),ENSG00000112715(PCGBA23),ENSG00000157613(DLPFC)	0.739172947746329	False	0.2029471604628814	0.1312539358078066	hsa05207	5207	Chemical carcinogenesis - receptor activation - Homo sapiens (human)	Human Diseases	Cancer: overview
116	344	KEGG_hsa05167	0.6227380434718661	3	483	161	51873	3	0	2	1	ENSG00000081059(DLPFC),ENSG00000081059(PCGBA23),ENSG00000132906(DLPFC)	0.739501426622841	False	0.2056946021359605	0.1310609838390563	hsa05167	5167	Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)	Human Diseases	Infectious disease: viral
747	444	KEGG_hsa04921	0.6987191148270571	3	420	140	51873	3	1	0	2	ENSG00000162104(PCGBA23),ENSG00000186298(AC),ENSG00000186298(PCGBA23)	0.7395202310213378	False	0.155697375608744	0.1310499405301759	hsa04921	4921	Oxytocin signaling pathway - Homo sapiens (human)	Organismal Systems	Endocrine system
747	444	KEGG_hsa04932	0.6987191148270571	3	420	140	51873	3	1	1	1	ENSG00000121879(DLPFC),ENSG00000121879(PCGBA23),ENSG00000169047(AC)	0.7395202310213378	False	0.155697375608744	0.1310499405301759	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
111	270	KEGG_hsa05020	0.7304673323927044	3	726	242	51873	3	0	1	2	ENSG00000008018(PCGBA23),ENSG00000108179(DLPFC),ENSG00000108179(PCGBA23)	0.7400787446610295	False	0.136399201603498	0.1307220687118075	hsa05020	5020	Prion disease - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
788	361	KEGG_hsa04010	0.6598687294216403	5	804	268	51873	3	2	1	2	ENSG00000049130(PCGBA23),ENSG00000112715(AC),ENSG00000123358(AC),ENSG00000123358(PCGBA23),ENSG00000162302(DLPFC)	0.7401230343512993	False	0.1805424519703664	0.1306960793252687	hsa04010	4010	MAPK signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
728	661	KEGG_hsa04120	0.5892815135888738	5	405	135	51873	3	0	1	4	ENSG00000109670(PCGBA23),ENSG00000144744(DLPFC),ENSG00000182247(PCGBA23),ENSG00000198742(PCGBA23),ENSG00000215218(PCGBA23)	0.7404175125074871	False	0.2296771829881244	0.1305233177751291	hsa04120	4120	Ubiquitin mediated proteolysis - Homo sapiens (human)	Genetic Information Processing	Folding, sorting and degradation
728	661	KEGG_hsa05131	0.589673827326322	8	651	217	51873	3	0	1	7	ENSG00000070087(PCGBA23),ENSG00000112290(PCGBA23),ENSG00000143761(PCGBA23),ENSG00000150995(PCGBA23),ENSG00000155876(PCGBA23),ENSG00000171132(PCGBA23),ENSG00000171914(PCGBA23),ENSG00000241685(DLPFC)	0.7404175125074871	False	0.2293881479556267	0.1305233177751291	hsa05131	5131	Shigellosis - Homo sapiens (human)	Human Diseases	Infectious disease: bacterial
724	603	KEGG_hsa05200	0.5181564442698186	16	1362	454	51873	3	0	0	16	ENSG00000051382(PCGBA23),ENSG00000055130(PCGBA23),ENSG00000069966(PCGBA23),ENSG00000102678(PCGBA23),ENSG00000105976(PCGBA23),ENSG00000127588(PCGBA23),ENSG00000132694(PCGBA23),ENSG00000138378(PCGBA23),ENSG00000138675(PCGBA23),ENSG00000141682(PCGBA23),ENSG00000164690(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000165731(PCGBA23),ENSG00000167657(PCGBA23),ENSG00000172115(PCGBA23),ENSG00000182621(PCGBA23)	0.7409637153058406	False	0.2855390961905678	0.1302030587255059	hsa05200	5200	Pathways in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
724	603	KEGG_hsa04750	0.5296713880237052	3	240	80	51873	3	0	0	3	ENSG00000051382(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000182621(PCGBA23)	0.7410254922573921	False	0.2759934863036543	0.1301668514588858	hsa04750	4750	Inflammatory mediator regulation of TRP channels - Homo sapiens (human)	Organismal Systems	Sensory system
724	603	KEGG_hsa04611	0.5354025635201706	4	330	110	51873	3	0	0	4	ENSG00000051382(PCGBA23),ENSG00000152402(PCGBA23),ENSG00000164742(PCGBA23),ENSG00000182621(PCGBA23)	0.7410254922573921	False	0.2713195537318298	0.1301668514588858	hsa04611	4611	Platelet activation - Homo sapiens (human)	Organismal Systems	Immune system
724	603	KEGG_hsa04932	0.5401837945339142	5	420	140	51873	3	0	0	5	ENSG00000051382(PCGBA23),ENSG00000105723(PCGBA23),ENSG00000119421(PCGBA23),ENSG00000172115(PCGBA23),ENSG00000173660(PCGBA23)	0.7410254922573921	False	0.2674584487492075	0.1301668514588858	hsa04932	4932	Non-alcoholic fatty liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
724	603	KEGG_hsa04151	0.5405238213308539	10	858	286	51873	3	0	0	10	ENSG00000051382(PCGBA23),ENSG00000069966(PCGBA23),ENSG00000102678(PCGBA23),ENSG00000105976(PCGBA23),ENSG00000112640(PCGBA23),ENSG00000127588(PCGBA23),ENSG00000138675(PCGBA23),ENSG00000165731(PCGBA23),ENSG00000175766(PCGBA23),ENSG00000181072(PCGBA23)	0.7410254922573921	False	0.2671851615727035	0.1301668514588858	hsa04151	4151	PI3K-Akt signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
724	603	KEGG_hsa03083	0.5462926718216656	3	246	82	51873	3	1	1	1	ENSG00000089094(PCGBA23),ENSG00000147162(AC),ENSG00000185619(DLPFC)	0.7410254922573921	False	0.2625746252382258	0.1301668514588858	hsa03083	3083	Polycomb repressive complex - Homo sapiens (human)	Genetic Information Processing	Chromosome
724	603	KEGG_hsa05208	0.5534712132102791	7	603	201	51873	3	1	0	6	ENSG00000051382(PCGBA23),ENSG00000105976(PCGBA23),ENSG00000119421(PCGBA23),ENSG00000151729(PCGBA23),ENSG00000154723(AC),ENSG00000172031(PCGBA23),ENSG00000173660(PCGBA23)	0.7410254922573921	False	0.2569049624438733	0.1301668514588858	hsa05208	5208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	Human Diseases	Cancer: overview
724	603	KEGG_hsa05210	0.554473620080706	3	249	83	51873	3	0	0	3	ENSG00000051382(PCGBA23),ENSG00000141682(PCGBA23),ENSG00000172115(PCGBA23)	0.7410254922573921	False	0.256119111238738	0.1301668514588858	hsa05210	5210	Colorectal cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types
11	465	KEGG_hsa04024	0.7225559687079133	4	546	182	51873	3	4	0	0	ENSG00000121281(AC),ENSG00000125257(AC),ENSG00000128340(AC),ENSG00000141968(AC)	0.7414710464227801	False	0.141128507104863	0.1299058029961146	hsa04024	4024	cAMP signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
31	614	KEGG_hsa05225	0.6399586688920741	5	462	154	51873	3	2	0	3	ENSG00000030110(AC),ENSG00000030110(PCGBA23),ENSG00000133703(AC),ENSG00000163939(PCGBA23),ENSG00000166949(PCGBA23)	0.7422871636734987	False	0.1938480735969381	0.1294280496102803	hsa05225	5225	Hepatocellular carcinoma - Homo sapiens (human)	Human Diseases	Cancer: specific types
31	614	KEGG_hsa05215	0.6433155418503655	3	279	93	51873	3	1	1	1	ENSG00000133703(AC),ENSG00000135679(PCGBA23),ENSG00000167034(DLPFC)	0.7422871636734987	False	0.1915759563591247	0.1294280496102803	hsa05215	5215	Prostate cancer - Homo sapiens (human)	Human Diseases	Cancer: specific types
728	661	KEGG_hsa04062	0.5957906360853722	5	408	136	51873	3	0	0	5	ENSG00000120899(PCGBA23),ENSG00000166501(PCGBA23),ENSG00000169032(PCGBA23),ENSG00000173020(PCGBA23),ENSG00000173175(PCGBA23)	0.742515195718337	False	0.2249063267812796	0.1292946539985039	hsa04062	4062	Chemokine signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system
105	248	KEGG_hsa05022	0.7426458318751192	5	1293	431	51873	3	1	4	0	ENSG00000080815(DLPFC),ENSG00000127946(DLPFC),ENSG00000136238(AC),ENSG00000136238(DLPFC),ENSG00000170775(DLPFC)	0.7426458318751192	False	0.1292182520984813	0.1292182520984813	hsa05022	5022	Pathways of neurodegeneration - multiple diseases - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
795	316	KEGG_hsa04014	0.7062342926991334	3	597	199	51873	3	0	0	3	ENSG00000108061(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23)	0.742818497265941	False	0.1510511981742051	0.1291172902304428	hsa04014	4014	Ras signaling pathway - Homo sapiens (human)	Environmental Information Processing	Signal transduction
795	316	KEGG_hsa04517	0.7068789071993753	4	786	262	51873	3	1	0	3	ENSG00000102981(PCGBA23),ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000264364(AC)	0.742818497265941	False	0.1506549772064182	0.1291172902304428	hsa04517	4517	IgSF CAM signaling - Homo sapiens (human)	Environmental Information Processing	Signaling molecules and interaction
795	316	KEGG_hsa05208	0.7125785617202749	3	603	201	51873	3	0	0	3	ENSG00000117020(PCGBA23),ENSG00000145675(PCGBA23),ENSG00000212907(PCGBA23)	0.742818497265941	False	0.1471672477535137	0.1291172902304428	hsa05208	5208	Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)	Human Diseases	Cancer: overview
795	316	KEGG_hsa05014	0.7224673055600248	5	990	330	51873	3	0	2	3	ENSG00000166847(DLPFC),ENSG00000166847(PCGBA23),ENSG00000175166(DLPFC),ENSG00000175166(PCGBA23),ENSG00000212907(PCGBA23)	0.742818497265941	False	0.1411818016318234	0.1291172902304428	hsa05014	5014	Amyotrophic lateral sclerosis - Homo sapiens (human)	Human Diseases	Neurodegenerative disease
960	387	KEGG_hsa03083	0.2785679432394515	3	246	82	51873	3	2	1	0	ENSG00000156256(AC),ENSG00000204435(AC),ENSG00000204435(DLPFC)	0.7428478486385375	False	0.5550688623386109	0.1291001300663296	hsa03083	3083	Polycomb repressive complex - Homo sapiens (human)	Genetic Information Processing	Chromosome
693	489	KEGG_hsa05417	0.5317350621446657	5	513	171	51873	3	5	0	0	ENSG00000058404(AC),ENSG00000070808(AC),ENSG00000140992(AC),ENSG00000150995(AC),ENSG00000221823(AC)	0.7431477976961592	False	0.2743047017435538	0.1289248048927092	hsa05417	5417	Lipid and atherosclerosis - Homo sapiens (human)	Human Diseases	Cardiovascular disease
682	565	KEGG_hsa04936	0.7101777149398254	3	336	112	51873	3	3	0	0	ENSG00000065559(AC),ENSG00000110931(AC),ENSG00000156711(AC)	0.7435978427016995	False	0.1486329597878687	0.1286618788572487	hsa04936	4936	Alcoholic liver disease - Homo sapiens (human)	Human Diseases	Endocrine and metabolic disease
751	706	KEGG_hsa04658	0.5651036927251369	3	216	72	51873	3	1	1	1	ENSG00000072736(AC),ENSG00000112062(DLPFC),ENSG00000112062(PCGBA23)	0.7437761838073493	False	0.2478718547532249	0.1285577321435493	hsa04658	4658	Th1 and Th2 cell differentiation - Homo sapiens (human)	Organismal Systems	Immune system
751	706	KEGG_hsa05206	0.5695909518945124	6	447	149	51873	3	1	2	3	ENSG00000068024(DLPFC),ENSG00000101224(AC),ENSG00000101224(PCGBA23),ENSG00000115904(DLPFC),ENSG00000167193(PCGBA23),ENSG00000174775(PCGBA23)	0.7442100758329759	False	0.2444369182010731	0.1283044543775867	hsa05206	5206	MicroRNAs in cancer - Homo sapiens (human)	Human Diseases	Cancer: overview
751	706	KEGG_hsa04662	0.5744354194362528	3	219	73	51873	3	1	1	1	ENSG00000072736(AC),ENSG00000115904(DLPFC),ENSG00000174775(PCGBA23)	0.7451010150658641	False	0.2407587895326974	0.1277848449540407	hsa04662	4662	B cell receptor signaling pathway - Homo sapiens (human)	Organismal Systems	Immune system
740	524	KEGG_hsa04670	0.5218175867187159	3	273	91	51873	3	2	0	1	ENSG00000091428(AC),ENSG00000105647(AC),ENSG00000127955(PCGBA23)	0.7454536953124513	False	0.2824812880449514	0.1275793280592082	hsa04670	4670	Leukocyte transendothelial migration - Homo sapiens (human)	Organismal Systems	Immune system
